microns throughput
1.387783353 0.00000000000
1.389391445 0.00000000000
1.390999537 0.00000000000
1.392607629 0.00000000000
1.3942157210000001 0.00000000000
1.395823813 0.00000000000
1.397431905 0.00000000000
1.399039997 0.00000000000
1.400648089 0.00000000000
1.402256181 0.00000000000
1.403864273 0.00000000000
1.405472365 0.00000000000
1.407080457 0.00000000000
1.408688549 0.00000000000
1.410296641 0.00000000000
1.411904732 0.00000000000
1.413512824 0.00000000000
1.415120916 0.00000000000
1.4167290080000001 0.00000000000
1.4183371 0.00000000000
1.419945192 0.00000000000
1.421553284 0.00000000000
1.423161376 0.00000000000
1.424769468 0.00000000000
1.42637756 0.00000000000
1.427985652 0.00000000000
1.429593744 0.00000000000
1.431201836 0.00000000000
1.432809928 0.00000000000
1.43441802 0.00000000000
1.436026112 0.00000000000
1.4376342039999999 0.00000000000
1.439242296 0.00000000000
1.440850388 0.00000000000
1.44245848 0.00000000000
1.444066571 0.00000000000
1.445674663 0.00000000000
1.447282755 0.00000000000
1.448890847 0.00000000000
1.450498939 0.00000000000
1.452107031 0.00000000000
1.453715123 0.00000000000
1.455323215 0.00000000000
1.456931307 0.00000000000
1.458539399 0.00000000000
1.4601474909999999 0.00000000000
1.461755583 0.00000000000
1.463363675 0.00000000000
1.464971767 0.00000000000
1.4665798589999999 0.00000000000
1.4681879510000002 0.00000000000
1.469796043 0.00000000000
1.471404135 0.00000000000
1.473012227 0.00000000000
1.474620319 0.00000000000
1.47622841 0.00000000000
1.4778365020000002 0.00000000000
1.479444594 0.00000000000
1.481052686 0.00000000000
1.4826607779999998 0.00000000000
1.4842688700000002 0.00000000000
1.485876962 0.00000000000
1.487485054 0.00000000000
1.4890931459999999 0.00000000000
1.4907012380000002 0.00000000000
1.49230933 0.00000000000
1.493917422 0.00000000000
1.495525514 0.00000000000
1.497133606 0.00000000000
1.4987416980000001 0.00000000000
1.50034979 0.00000000000
1.501957882 0.00000000000
1.503565974 0.00000000000
1.5051740660000001 0.00000000000
1.506782158 0.00000000000
1.508390249 0.00000000000
1.509998341 0.00000000000
1.5116064329999999 0.00000000000
1.5132145250000002 0.00000000000
1.514822617 0.00000000000
1.516430709 0.00000000000
1.5180388009999999 0.00000000000
1.519646893 0.00000000000
1.5212549850000001 0.00000000000
1.522863077 0.00000000000
1.524471169 0.00000000000
1.526079261 0.00000000000
1.5276873530000001 0.00000000000
1.529295445 0.00000000000
1.530903537 0.00000000000
1.532511629 0.00000000000
1.534119721 0.00000000000
1.535727813 0.00000000000
1.537335905 0.00000000000
1.538943997 0.00000000000
1.5405520879999999 0.00000000000
1.54216018 0.00000000000
1.543768272 0.00000000000
1.545376364 0.00000000000
1.546984456 0.00000000000
1.548592548 0.00000000000
1.5502006400000001 0.00000000000
1.551808732 0.00000000000
1.553416824 0.00000000000
1.555024916 0.00000000000
1.556633008 0.00000000000
1.5582411 0.00000000000
1.559849192 0.00000000000
1.561457284 0.00000000000
1.563065376 0.00000000000
1.564673468 0.00000000000
1.56628156 0.00000000000
1.567889652 0.00000000000
